Label,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR
0,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.04,0.06,0.06,370,0.0,0,0
0,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.04,0.06,0.06,370,0.0,0,0
0,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.04,0.05,0.06,370,0.0,0,0
0,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0
0,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.07,0.07,370,0.0,0,0
0,25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.05,0.06,0.07,370,0.0,0,0
0,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0
0,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.07,0.06,370,0.0,0,0
0,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.06,0.06,365,-0.0846153846154,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.07,365,-0.226923076923,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.06,0.06,365,-0.234615384615,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.07,365,-0.238461538462,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.06,365,0.0346153846154,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.05,370,-0.0384615384615,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.05,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.05,365,-0.0923076923077,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.06,0.06,0.06,365,-0.0384615384615,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.07,0.06,365,-0.0346153846154,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.07,0.06,365,0.0,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.05,0.06,365,0.0,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.05,0.05,365,0.0,0,0
0,25.31,25.25,24.75,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.06,0.06,0.06,365,0.0,0,0
0,25.25,25.25,24.75,25.69,0,0,0,0,0.07,0.06,0.06,0.06,365,0.0,0,0
0,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.05,0.06,365,0.0,0,0
0,25.25,25.25,24.75,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.31,25.25,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.05,365,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.07,0.06,365,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.05,365,0.0,0,0
0,25.25,25.25,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.05,365,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.06,0.05,0.07,0.06,365,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0,0,0
0,25.25,25.25,24.75,25.69,0,0,0,0,0.06,0.05,0.06,0.07,365,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0307692307692,0,0
0,25.25,25.25,24.75,25.56,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0192307692308,0,0
0,25.25,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.07,0.06,365,-0.0115384615385,0,0
0,25.19,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.07,0.06,365,-0.00769230769231,0,0
0,25.19,25.25,24.69,25.56,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0153846153846,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.07,0.06,365,-0.05,0,0
0,25.25,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.06,0.07,365,-0.0423076923077,0,0
0,25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.07,0.06,365,-0.0269230769231,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0192307692308,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.103846153846,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.08,0.06,0.06,0.05,360,0.0346153846154,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.0692307692308,0,0
0,25.25,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.115384615385,0,0
0,25.25,25.25,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.196153846154,0,0
0,25.25,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.169230769231,0,0
0,25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.04,0.06,0.06,365,-0.103846153846,0,0
0,25.25,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.05,0.06,360,-0.165384615385,0,0
0,25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0615384615385,0,0
0,25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.05,0,0
0,25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.05,360,-0.0153846153846,0,0
0,25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0346153846154,0,0
0,25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.05,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.06,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.05,360,0.0,0,0
0,25.19,25.19,24.63,25.44,0,0,0,0,0.09,0.05,0.06,0.05,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.07,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.07,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.13,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,0.0,0,0
0,25.19,25.19,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.13,25.19,24.56,25.5,0,0,0,0,0.08,0.06,0.05,0.07,360,0.0,0,0
0,25.19,25.13,24.56,25.5,0,0,0,0,0.07,0.06,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.56,25.5,0,0,0,0,0.08,0.05,0.05,0.06,360,0.0,0,0
0,25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.07,0.06,360,0.0,0,0
0,25.19,25.13,24.63,25.38,0,0,0,0,0.07,0.05,0.06,0.05,360,0.0,0,0
0,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.07,360,0.0,0,0
0,25.13,25.19,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.13,25.13,24.56,25.31,0,0,0,0,0.07,0.05,0.06,0.05,360,0.0,0,0
0,25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.07,0.06,355,-0.119230769231,0,0
0,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.05,0.05,360,-0.0461538461538,0,0
0,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.06,0.06,360,-0.0153846153846,0,0
0,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.04,0.06,0.06,360,0.0461538461538,0,0
0,25.06,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.07,0.05,360,0.0615384615385,0,0
0,25.06,25.06,24.56,25.25,0,0,0,0,0.08,0.04,0.06,0.05,355,0.0,0,0
0,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.07,0.05,355,-0.0307692307692,0,0
0,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0115384615385,0,0
0,25.06,25.13,24.5,25.13,0,0,0,0,0.07,0.05,0.06,0.05,355,-0.153846153846,0,0
0,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.05,0.06,355,-0.0961538461538,0,0
0,25.06,25.13,24.5,25.19,0,0,0,0,0.08,0.04,0.07,0.06,355,-0.0923076923077,0,0
0,25.06,25.06,24.44,25.13,0,0,0,0,0.08,0.05,0.05,0.06,355,-0.0884615384615,0,0
0,25.06,25.06,24.44,25.19,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.119230769231,0,0
0,25.06,25.06,24.5,25.19,0,0,0,0,0.07,0.05,0.06,0.06,355,-0.15,0,0
0,25.06,25.06,24.5,25.25,0,0,0,0,0.07,0.06,0.06,0.07,355,-0.0346153846154,0,0
0,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.05,0.08,0.06,355,0.0115384615385,0,0
0,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0192307692308,0,0
0,25.06,25.06,24.5,25.25,0,0,0,0,0.09,0.05,0.06,0.06,355,-0.0230769230769,0,0
0,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,0.0,0,0
0,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,0.0,0,0
0,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,0.0,0,0
0,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.06,355,0.0,0,0
0,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.07,0.06,355,0.0384615384615,0,0
0,25.06,25.06,24.44,25.38,0,0,2,1,0.08,0.05,0.05,0.06,360,0.0461538461538,0,0
0,25.06,25.06,24.44,25.38,0,0,3,2,0.07,0.05,0.06,0.06,355,-0.0384615384615,0,0
0,25.06,25.06,24.44,25.38,0,0,4,3,0.08,0.05,0.06,0.06,355,-0.0192307692308,0,0
0,25.06,25.06,24.44,25.38,0,0,5,3,0.08,0.05,0.06,0.06,355,-0.0384615384615,0,0
0,25.06,25.0,24.44,25.38,0,0,5,3,0.07,0.05,0.06,0.05,355,-0.0423076923077,0,0
0,25.06,25.06,24.44,25.31,0,0,5,3,0.08,0.04,0.06,0.05,355,0.0,0,0
0,25.06,25.0,24.44,25.31,0,0,5,3,0.08,0.05,0.06,0.05,355,0.0,0,0
0,25.06,25.06,24.44,25.31,0,0,5,4,0.07,0.05,0.05,0.06,355,0.0,0,0
0,25.06,25.0,24.5,25.38,0,0,5,4,0.08,0.05,0.05,0.05,355,0.0,0,0
0,25.06,25.06,24.44,25.31,1,1,9,5,0.08,0.05,0.06,0.06,355,0.0,0,0
0,25.06,25.06,24.44,25.38,1,1,10,6,0.08,0.05,0.08,0.06,355,0.0423076923077,0,0
0,25.06,25.06,24.44,25.31,2,2,14,9,0.08,0.05,0.07,0.06,360,0.0115384615385,0,0
0,25.06,25.0,24.44,25.31,3,3,14,10,0.08,0.05,0.06,0.05,355,0.05,0,0
0,25.06,25.0,24.44,25.31,3,3,15,10,0.08,0.05,0.06,0.05,355,0.0423076923077,0,0
0,25.06,25.0,24.44,25.44,3,3,15,10,0.08,0.05,0.05,0.06,355,0.0346153846154,0,0
0,25.06,25.0,24.44,25.38,3,3,15,10,0.08,0.05,0.06,0.05,355,0.0269230769231,0,0
0,25.0,25.0,24.44,25.31,3,3,17,12,0.08,0.05,0.08,0.06,355,0.00384615384615,0,0
0,25.0,25.0,24.44,25.31,3,3,18,13,0.08,0.04,0.07,0.05,355,0.0230769230769,0,0
0,25.06,25.06,24.44,25.31,4,4,21,14,0.09,0.06,0.08,0.05,355,0.0269230769231,0,0
0,25.06,25.06,24.44,25.38,4,4,21,14,0.08,0.05,0.06,0.06,360,0.0538461538462,0,0
0,25.06,25.0,24.5,25.38,5,5,24,17,0.08,0.05,0.06,0.06,360,0.196153846154,0,0
0,25.06,25.06,24.44,25.31,5,5,25,18,0.08,0.05,0.05,0.06,355,0.146153846154,0,0
0,25.0,25.06,24.44,25.38,5,5,26,18,0.08,0.05,0.06,0.07,355,0.0846153846154,0,0
0,25.0,25.06,24.5,25.38,5,5,27,19,0.08,0.04,0.06,0.06,360,0.0115384615385,0,0
0,25.06,25.06,24.5,25.38,5,5,27,19,0.08,0.05,0.06,0.05,360,0.0192307692308,0,0
0,25.06,25.06,24.5,25.31,5,5,28,19,0.08,0.06,0.06,0.06,360,0.0346153846154,0,0
0,25.06,25.06,24.5,25.31,5,5,28,19,0.08,0.05,0.06,0.06,360,0.0576923076923,0,0
0,25.06,25.06,24.44,25.31,5,5,29,20,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.06,25.06,24.44,25.38,5,5,29,20,0.07,0.05,0.07,0.06,360,0.0,0,0
0,25.06,25.0,24.5,25.38,5,6,31,20,0.08,0.05,0.07,0.06,360,0.0,0,0
0,25.06,25.06,24.5,25.25,5,6,30,21,0.09,0.05,0.06,0.06,360,0.0,0,0
0,25.06,25.0,24.5,25.25,5,6,31,21,0.08,0.05,0.06,0.07,360,0.0,0,0
0,25.0,25.06,24.56,25.31,6,6,31,21,0.08,0.05,0.07,0.06,360,0.0,0,0
0,25.0,25.06,24.5,25.31,6,6,31,21,0.07,0.06,0.06,0.06,360,0.0,0,0
0,25.06,25.06,24.56,25.31,6,6,32,21,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.0,25.06,24.5,25.38,6,6,33,22,0.08,0.05,0.05,0.05,360,0.0,0,0
0,25.06,25.0,24.56,25.25,6,6,32,20,0.08,0.05,0.06,0.05,360,0.0,0,0
0,25.0,25.0,24.56,25.25,6,6,33,21,0.08,0.05,0.06,0.05,360,0.0,0,0
0,25.0,25.0,24.56,25.19,6,6,32,21,0.08,0.05,0.06,0.05,360,0.0,0,0
0,25.06,25.06,24.56,25.44,6,6,32,20,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.06,25.06,24.56,25.31,6,6,32,21,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.06,25.06,24.56,25.25,6,6,34,22,0.08,0.05,0.07,0.06,360,0.0,0,0
0,25.06,25.06,24.56,25.38,6,6,34,22,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.06,25.06,24.63,25.31,7,7,35,24,0.08,0.05,0.06,0.06,355,-0.0615384615385,0,0
0,25.06,25.06,24.63,25.38,7,7,36,24,0.14,0.1,0.17,0.06,360,0.0461538461538,0,0
0,25.06,25.06,24.63,25.31,7,7,36,24,0.07,0.05,0.05,0.06,360,0.0269230769231,0,0
0,25.06,25.06,24.63,25.44,7,8,39,26,0.08,0.05,0.06,0.07,355,-0.0461538461538,0,0
0,25.06,25.06,24.69,25.44,8,9,41,27,0.08,0.05,0.06,0.05,360,0.0115384615385,0,0
0,25.06,25.06,24.63,25.31,8,9,43,29,0.09,0.05,0.07,0.05,355,-0.119230769231,0,0
0,25.06,25.06,24.69,25.44,8,9,42,29,0.08,0.07,0.09,0.05,355,-0.215384615385,0,0
0,25.06,25.13,24.69,25.44,9,9,43,29,0.08,0.05,0.07,0.05,360,-0.196153846154,0,0
0,25.06,25.06,24.69,25.5,9,9,43,29,0.08,0.06,0.06,0.06,360,-0.161538461538,0,0
0,25.06,25.06,24.69,25.56,9,10,44,29,0.08,0.06,0.07,0.06,360,-0.0307692307692,0,0
0,25.13,25.06,24.69,25.5,9,10,45,30,0.08,0.05,0.07,0.06,355,-0.0115384615385,0,0
0,25.06,25.13,24.69,25.5,9,10,45,30,0.08,0.07,0.07,0.05,355,-0.0769230769231,0,0
0,25.06,25.13,24.75,25.56,10,10,46,31,0.08,0.06,0.06,0.06,360,-0.0346153846154,0,0
0,25.13,25.13,24.75,25.63,9,10,45,30,0.08,0.05,0.07,0.05,360,0.0961538461538,0,0
0,25.06,25.13,24.75,25.63,9,10,45,30,0.08,0.05,0.06,0.06,360,0.0961538461538,0,0
0,25.13,25.13,24.75,25.63,10,11,49,33,0.08,0.05,0.06,0.06,355,-0.184615384615,0,0
0,25.13,25.13,24.69,25.63,10,10,49,33,0.08,0.05,0.06,0.05,360,-0.134615384615,0,0
0,25.06,25.13,24.75,25.56,10,10,48,33,0.08,0.06,0.07,0.06,355,-0.134615384615,0,0
0,25.13,25.13,24.75,25.63,10,10,48,33,0.08,0.05,0.06,0.06,355,-0.188461538462,0,0
0,25.13,25.13,24.75,25.69,10,11,49,33,0.09,0.05,0.06,0.07,360,0.180769230769,0,0
0,25.13,25.13,24.75,25.63,10,11,50,35,0.08,0.06,0.06,0.06,360,0.138461538462,0,0
0,25.13,25.13,24.75,25.63,11,12,53,36,0.08,0.06,0.06,0.06,355,-0.0653846153846,0,0
0,25.13,25.13,24.75,25.63,11,12,53,36,0.08,0.06,0.07,0.06,360,-0.0692307692308,0,0
0,25.13,25.13,24.75,25.63,11,12,53,36,0.1,0.09,0.09,0.06,360,-0.0653846153846,0,0
0,25.13,25.13,24.75,25.75,10,11,49,35,0.08,0.05,0.07,0.06,355,-0.0230769230769,0,0
0,25.13,25.13,24.81,25.75,10,12,52,35,0.08,0.08,0.07,0.06,355,0.134615384615,0,0
0,25.13,25.13,24.81,25.69,10,12,51,35,0.08,0.05,0.06,0.06,360,0.0269230769231,0,0
0,25.19,25.13,24.81,25.69,13,14,60,42,0.08,0.06,0.07,0.06,360,0.0307692307692,0,0
0,25.19,25.19,24.81,25.69,12,14,58,40,0.08,0.06,0.06,0.06,360,-0.00384615384615,0,0
0,25.19,25.13,24.88,25.75,11,13,54,38,0.08,0.06,0.07,0.06,360,-0.0615384615385,0,0
0,25.19,25.19,24.88,25.75,13,15,60,42,0.08,0.09,0.07,0.06,355,-0.103846153846,0,0
0,25.19,25.19,24.88,25.81,13,14,59,41,0.08,0.06,0.07,0.06,355,-0.0538461538462,0,0
0,25.19,25.19,24.88,25.81,13,14,59,42,0.09,0.05,0.06,0.06,360,-0.0307692307692,0,0
0,25.19,25.19,24.94,25.81,14,15,64,45,0.08,0.06,0.06,0.06,360,0.169230769231,0,0
0,25.19,25.19,24.94,25.81,14,16,64,45,0.07,0.06,0.06,0.06,360,0.0346153846154,0,0
0,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.05,0.07,0.06,360,0.0115384615385,0,0
0,25.19,25.19,25.0,25.81,14,16,65,46,0.08,0.05,0.06,0.07,355,-0.0346153846154,0,0
0,25.19,25.25,25.0,25.88,13,15,61,44,0.24,0.23,0.19,0.06,360,-0.0615384615385,1,0
1,25.25,25.31,24.94,25.81,108,34,64,45,1.19,0.41,0.48,0.34,360,-0.0230769230769,1,1
1,25.38,25.25,25.06,25.88,123,36,68,49,0.24,0.07,0.19,0.15,360,0.0653846153846,0,1
1,25.44,25.25,25.0,25.81,123,37,68,49,0.07,0.16,0.08,0.07,360,0.0730769230769,0,0
1,25.44,25.25,25.0,25.81,123,36,65,46,0.31,0.08,0.08,0.07,360,0.0423076923077,1,0
1,25.44,25.25,25.0,25.94,123,35,65,46,1.14,0.34,0.35,0.16,360,0.0,0,0
1,25.44,25.25,25.0,25.88,124,38,70,49,0.1,0.28,0.28,0.15,365,0.0884615384615,0,0
1,25.44,25.31,25.06,25.88,124,37,70,50,0.09,0.05,0.06,0.07,365,0.219230769231,0,0
1,25.5,25.31,25.06,25.88,123,38,71,51,0.58,0.22,0.21,0.14,365,0.288461538462,1,0
1,25.5,25.31,25.13,25.88,123,37,66,48,0.71,0.25,0.24,0.17,370,0.288461538462,1,0
1,25.5,25.31,25.06,25.88,122,37,67,49,0.47,0.24,0.1,0.09,370,0.280769230769,0,0
1,25.5,25.31,25.06,25.88,122,36,67,48,0.68,0.25,0.21,0.14,370,0.257692307692,1,0
1,25.56,25.31,25.13,25.94,123,37,66,48,0.6,0.21,0.15,0.13,370,0.280769230769,0,0
1,25.56,25.31,25.13,25.88,124,38,71,51,0.66,0.23,0.22,0.14,370,0.280769230769,1,0
1,25.63,25.31,25.06,25.94,124,38,72,52,0.54,0.18,0.18,0.13,370,0.153846153846,0,0
1,25.63,25.31,25.13,25.94,124,38,70,50,0.65,0.17,0.17,0.13,370,0.0461538461538,0,0
1,25.63,25.31,25.13,26.0,123,37,69,49,0.72,0.23,0.18,0.13,375,0.192307692308,1,0
1,25.63,25.38,25.13,25.94,123,37,68,49,1.13,0.36,0.22,0.18,375,0.276923076923,0,0
1,25.63,25.38,25.19,26.0,122,37,67,48,0.42,0.1,0.14,0.07,375,0.288461538462,0,0
1,25.63,25.38,25.19,26.06,123,38,68,49,0.27,0.11,0.12,0.07,375,0.276923076923,0,0
1,25.63,25.38,25.19,26.0,123,38,70,50,0.38,0.05,0.06,0.06,375,0.261538461538,0,0
1,25.63,25.38,25.19,26.0,125,40,76,54,1.09,0.05,0.08,0.07,380,0.253846153846,0,0
1,25.63,25.38,25.19,26.0,123,38,70,51,0.22,0.1,0.07,0.06,380,0.261538461538,0,0
1,25.69,25.38,25.19,26.0,124,38,70,50,0.8,0.26,0.23,0.2,380,0.3,0,0
1,25.69,25.38,25.19,26.0,122,31,74,53,0.74,1.12,0.08,0.31,380,0.0461538461538,1,1
2,25.75,25.56,25.25,26.0,155,248,74,54,1.5,0.96,0.4,0.25,385,0.219230769231,1,1
2,25.81,25.63,25.31,26.13,160,250,81,61,0.64,3.44,0.41,0.38,390,0.380769230769,0,1
2,25.81,25.69,25.25,26.13,160,249,80,59,0.41,3.13,0.41,0.19,400,0.484615384615,1,1
2,25.88,25.75,25.25,26.13,160,249,76,57,0.25,0.06,0.32,0.07,405,0.830769230769,0,0
2,25.88,25.75,25.31,26.19,160,249,75,56,0.21,0.08,0.06,0.18,405,0.926923076923,1,0
2,25.81,25.75,25.31,26.25,160,249,77,57,0.38,0.33,0.09,0.09,420,1.49230769231,1,0
2,25.88,25.81,25.31,26.19,160,249,80,59,0.11,0.09,0.08,0.06,445,2.22692307692,0,0
2,25.88,25.75,25.31,26.19,160,248,79,59,0.71,1.15,0.46,0.35,450,2.29230769231,1,0
2,25.88,25.81,25.38,26.19,160,249,80,60,0.33,1.08,0.31,0.16,460,2.64230769231,1,0
2,25.94,25.81,25.38,26.19,160,248,75,58,0.46,0.11,0.06,0.17,465,2.77692307692,1,0
2,25.88,25.81,25.38,26.19,160,249,77,56,0.99,1.54,0.58,0.35,460,2.76923076923,0,0
2,25.88,25.81,25.38,26.19,160,249,77,57,0.49,1.07,0.25,0.42,470,2.85769230769,0,0
2,25.88,25.88,25.31,26.25,160,249,79,59,0.39,0.16,0.23,0.06,480,2.94615384615,0,0
2,25.94,25.88,25.38,26.19,160,247,78,57,0.6,0.42,0.16,0.12,495,3.13846153846,1,0
2,25.88,25.88,25.38,26.25,160,247,80,60,0.63,0.66,0.31,0.19,495,3.00384615385,1,1
2,25.94,25.94,25.31,26.25,162,253,81,60,0.77,0.39,0.27,0.18,510,2.31923076923,1,0
2,25.88,25.94,25.31,26.19,161,253,81,61,0.88,0.25,0.31,0.17,475,1.70769230769,1,1
2,25.88,25.94,25.38,26.19,162,253,82,61,0.61,0.97,0.39,0.45,445,-2.6,1,0
2,25.94,25.94,25.38,26.19,162,253,82,61,1.0,0.69,0.21,0.24,460,-2.76153846154,0,0
2,25.94,25.94,25.38,26.31,161,252,81,61,0.38,1.51,0.28,0.18,470,-2.71538461538,1,0
2,25.94,26.0,25.38,26.25,161,252,81,61,1.15,0.89,0.34,0.21,475,-2.43846153846,1,0
2,25.94,25.94,25.38,26.31,162,253,84,62,0.6,1.33,0.45,0.29,520,0.65,0,0
2,26.0,26.06,25.44,26.31,161,250,83,62,0.31,0.69,0.15,0.15,560,4.87307692308,0,0
2,26.06,26.94,25.44,26.31,161,249,83,62,0.62,1.19,0.42,0.28,575,2.68461538462,1,0
2,26.0,27.0,25.44,26.31,161,249,84,62,1.05,1.49,0.48,0.55,575,2.30384615385,0,1
2,26.06,27.06,25.44,26.38,160,247,79,59,1.01,0.73,0.34,0.32,595,1.72692307692,1,0
2,26.06,27.06,25.5,26.25,160,249,80,59,0.63,1.67,0.43,0.42,595,1.70769230769,0,1
2,26.06,27.06,25.5,26.31,160,249,75,57,0.08,0.06,0.09,0.07,610,1.56153846154,0,0
2,26.06,27.13,25.5,26.38,160,248,74,54,0.17,0.39,0.07,0.31,610,1.32692307692,0,0
2,26.06,27.13,25.5,26.38,160,248,77,58,0.6,0.93,0.2,0.29,625,1.03461538462,1,0
0,26.13,27.19,25.5,26.38,16,15,71,55,2.0,0.65,0.44,0.33,655,1.97692307692,1,1
0,26.06,27.13,25.5,26.38,14,15,71,51,0.07,0.06,0.07,0.06,650,2.88461538462,0,0
0,25.94,27.0,25.56,26.31,14,15,70,51,0.08,0.06,0.07,0.06,630,-1.62307692308,0,0
0,25.94,27.0,25.56,26.31,14,14,70,50,0.07,0.06,0.07,0.07,640,-1.48461538462,0,0
0,25.94,27.0,25.5,26.25,14,14,68,49,0.06,0.07,0.06,0.07,620,-0.0307692307692,0,0
0,25.94,26.94,25.5,26.31,14,14,67,49,0.09,0.09,0.1,0.07,615,-0.242307692308,0,0
0,25.94,27.0,25.56,26.31,15,15,73,53,0.08,0.06,0.06,0.07,605,-1.21153846154,0,0
0,25.88,26.94,25.56,26.25,14,15,72,53,0.07,0.06,0.06,0.06,600,-1.47307692308,0,0
0,25.88,26.94,25.5,26.31,14,15,71,51,0.12,0.12,0.19,0.08,540,-3.95769230769,0,0
0,25.88,26.94,25.5,26.25,14,15,72,53,0.1,0.06,0.07,0.06,540,-3.97692307692,0,0
0,25.88,26.94,25.5,26.25,14,14,68,49,0.07,0.38,0.06,0.06,530,-4.06538461538,1,0
0,25.88,26.94,25.5,26.31,12,13,62,45,0.28,0.15,0.28,0.15,545,-1.06538461538,0,0
0,25.81,26.94,25.56,26.31,12,13,61,45,0.29,0.17,0.21,0.11,540,-0.696153846154,0,0
0,25.81,26.88,25.5,26.25,13,13,64,46,0.2,0.21,0.22,0.13,535,0.353846153846,0,0
