Label,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.628195891,65,0,0.474842767,4451.0,8,0,1,0,0.0
0,0.9999999,45,0,0.250868878,3164.0,2,0,0,0,0.0
0,0.584351322,54,0,1453.0,,3,0,1,0,0.0
0,0.53493014,64,1,593.0,,3,0,1,0,0.0
0,0.097737692,62,0,0.400266622,6000.0,31,0,1,0,5.0
0,0.0312491,77,0,0.116655557,10500.0,21,0,1,0,0.0
0,0.0,73,0,0.403729226,7400.0,7,0,2,0,0.0
0,0.385490536,30,0,0.247250916,3000.0,4,0,0,0,0.0
0,1.154477518,62,0,0.339709204,14167.0,13,0,2,0,0.0
0,0.136511946,32,0,0.593654933,2300.0,9,0,1,0,2.0
0,0.365938006,42,1,0.195014914,29166.0,13,0,1,0,0.0
0,0.569571738,37,0,0.27366216,5250.0,4,0,1,0,2.0
1,0.783212454,55,2,0.15574754,4166.0,7,0,0,0,0.0
0,0.220665847,77,0,0.033193361,5000.0,4,0,0,0,0.0
0,0.01991537,78,0,0.013493253,2000.0,7,0,0,0,0.0
0,0.320575381,42,0,0.321583921,6666.0,7,0,1,0,1.0
0,0.003928149,73,0,0.000190458,10500.0,14,0,0,0,0.0
0,0.9999999,33,4,0.748319328,2379.0,6,1,0,1,1.0
0,0.045214243,70,0,0.13813017,12813.0,7,0,2,0,0.0
0,0.017159314,38,0,0.185579345,15879.0,4,0,1,0,1.0
0,0.369066298,56,0,0.325500337,8893.0,13,0,1,0,0.0
0,0.656167509,63,0,0.499920773,6310.0,15,0,3,0,1.0
0,0.043300312,35,0,0.196209436,7333.0,4,0,2,0,2.0
0,0.075460371,52,0,0.106973257,4000.0,14,0,0,0,3.0
0,0.047566762,52,0,0.01079784,3333.0,8,0,0,0,0.0
0,0.326146058,70,0,0.74652029,5100.0,14,0,2,0,0.0
0,0.022395521,80,0,0.109630123,3000.0,2,0,0,0,0.0
0,0.026221979,39,1,0.264212891,11573.0,14,0,2,0,2.0
0,0.760820913,43,0,0.336093113,8333.0,7,0,2,0,4.0
0,0.0,38,1,0.470154753,5427.0,7,0,1,0,1.0
0,0.9999999,25,0,0.27842867,1450.0,3,5,0,0,0.0
0,0.015512742,46,0,0.309889325,2800.0,11,0,1,0,3.0
0,0.062780381,53,1,0.372604566,6000.0,6,0,2,0,2.0
0,0.019170826,64,0,954.0,,15,0,1,0,0.0
1,0.945346698,55,4,1.608956417,2500.0,17,0,1,6,1.0
0,0.422420977,54,0,0.230077519,3224.0,5,0,0,0,3.0
0,0.0,53,0,0.064768529,4600.0,4,0,1,0,3.0
0,0.063898403,47,1,0.120575885,5000.0,11,0,0,0,1.0
0,0.9999999,23,0,0.0,201.0,1,0,0,0,0.0
0,0.64823451,48,0,0.874201611,3600.0,3,0,1,0,0.0
0,0.170858446,50,0,0.385956861,2178.0,11,0,0,0,0.0
0,0.178661686,62,0,858.0,,6,0,0,0,0.0
0,0.039828805,71,0,0.205064737,5251.0,17,0,1,0,0.0
0,0.188175842,37,0,0.12696377,6237.0,12,0,0,0,3.0
0,0.460124832,41,0,4200.0,,17,0,2,0,2.0
0,0.097612868,64,0,1496.0,,4,0,1,0,0.0
0,0.521946342,52,0,0.30144657,15000.0,8,0,2,0,0.0
1,1.044090056,26,2,4.437810945,200.0,6,1,0,0,0.0
0,0.098431348,41,0,0.298898358,4810.0,9,0,1,0,3.0
0,0.0,46,0,4878.0,,12,0,2,0,0.0
1,1.002038736,59,0,0.35920019,4200.0,4,0,1,0,0.0
0,0.096936052,33,0,0.141750228,8775.0,4,0,1,0,3.0
0,0.01802383,59,0,1425.0,,11,0,1,0,2.0
0,0.083860866,52,0,4062.0,,12,0,3,0,0.0
0,0.9999999,48,0,0.365432687,8400.0,6,0,3,0,1.0
0,0.9999999,56,0,0.0,12000.0,1,0,0,0,0.0
0,0.016905022,55,0,1.509056839,1600.0,13,0,1,0,0.0
0,0.0,87,0,0.0,,3,0,0,0,
0,0.174032785,50,0,0.213750985,10151.0,13,0,1,0,1.0
0,0.014031785,91,0,0.076294278,4036.0,11,0,0,0,0.0
0,0.410317936,41,0,0.025481019,3845.0,3,0,0,0,2.0
0,0.580945222,61,0,0.333976055,22300.0,9,0,5,0,1.0
0,0.217900074,67,0,0.369900655,4730.0,8,0,1,0,0.0
0,0.458882512,32,0,0.680703778,3466.0,8,0,1,0,0.0
0,1.664451827,52,1,1808.0,,5,0,1,0,
0,0.093078174,58,0,0.708009847,5280.0,12,0,2,0,0.0
0,0.105170284,60,0,1732.0,,7,0,1,0,0.0
0,0.860093271,30,0,38.0,0.0,3,0,0,0,2.0
0,0.013256764,60,0,1933.0,0.0,12,0,2,0,0.0
1,0.642277379,28,0,0.64583854,4000.0,9,0,1,0,0.0
0,0.786221378,38,0,0.185381668,3392.0,4,0,0,0,3.0
0,0.199584093,65,0,0.174175645,6125.0,5,0,1,0,1.0
0,0.057215713,74,0,0.209282981,6010.0,13,0,1,0,0.0
0,0.994824788,42,0,0.207298784,6000.0,7,0,0,0,0.0
0,0.161460588,52,0,0.535205275,4700.0,16,0,1,1,2.0
0,0.753655307,75,1,1.273257428,3600.0,8,0,2,0,0.0
0,0.743951557,75,0,0.177249708,7700.0,5,0,0,0,1.0
0,0.07673946,29,0,0.309870887,2400.0,8,0,0,0,1.0
0,0.154936901,41,0,0.642141286,12272.0,12,0,3,0,0.0
0,0.43896888,35,0,0.512276124,8430.0,14,0,1,0,2.0
1,0.0,46,0,0.375608643,13143.0,7,0,3,0,2.0
1,0.9999999,60,1,0.582508251,1817.0,5,2,1,1,0.0
1,0.534573271,43,0,0.275097784,2300.0,4,0,0,0,2.0
1,1.029725869,57,1,1.022630835,9190.0,8,0,1,0,2.0
0,0.9999999,34,0,0.016311497,3800.0,0,0,0,0,4.0
0,0.038800016,69,1,0.12782194,9434.0,8,0,0,0,0.0
0,0.309085835,59,0,0.482069057,7500.0,8,0,2,0,0.0
0,0.282490749,56,0,5274.0,,16,0,2,0,2.0
0,0.484099431,60,0,0.079946702,1500.0,4,0,0,1,0.0
0,0.014475501,42,0,0.633626432,7505.0,8,0,4,0,0.0
0,0.14849297,79,0,0.074292571,10000.0,15,2,0,1,0.0
0,0.657707485,48,0,2751.0,,10,0,1,0,0.0
0,0.889022109,43,0,0.272752193,3647.0,8,0,0,0,2.0
0,0.9999999,83,0,0.0,3000.0,2,1,0,0,0.0
0,0.176068195,73,0,0.319226924,3000.0,11,0,1,0,1.0
0,0.013058136,53,0,0.095592353,12500.0,7,0,0,0,1.0
0,0.039348033,60,0,3147.0,,3,0,1,0,
0,0.00179991,88,0,13.0,,2,0,0,1,0.0
0,0.662126872,65,1,0.365772371,6000.0,11,0,1,0,0.0
0,0.221143214,32,0,0.374240583,5760.0,16,0,1,0,0.0
0,0.996597882,59,0,2965.0,,11,0,1,0,0.0
1,0.239164591,61,1,10229.0,,20,0,5,1,0.0
0,0.025319939,48,0,0.049900919,5550.0,9,0,0,0,0.0
0,0.094740444,47,0,0.368421053,6250.0,8,0,1,0,3.0
0,0.505157899,45,0,0.142967842,7742.0,6,0,1,0,6.0
0,0.002549873,85,0,1.0,,2,0,0,0,
0,0.9999999,37,0,0.0,,0,1,0,0,0.0
0,0.036096681,79,0,0.092423906,4500.0,3,0,1,0,1.0
0,0.018955417,76,0,0.0029521,10500.0,13,0,0,0,0.0
0,0.572553431,58,1,0.434754312,3072.0,8,0,1,0,0.0
0,0.006052509,46,0,0.247678019,3875.0,22,0,1,0,0.0
0,0.236830112,42,0,1161.0,,10,0,1,0,0.0
0,0.583927009,54,0,0.283436909,3700.0,9,0,1,0,0.0
0,0.345382731,46,0,1854.0,,3,0,1,0,0.0
1,0.269296783,40,1,0.428433269,11373.0,17,0,3,0,2.0
0,0.9999999,28,0,379.0,0.0,1,1,0,0,0.0
0,0.301156486,61,0,0.401554404,7333.0,13,0,2,0,0.0
0,0.481799842,48,0,0.364756415,8846.0,7,1,1,0,2.0
0,0.002956393,68,0,4100.0,,9,0,2,0,
0,0.107475574,44,0,0.332037217,7200.0,6,0,2,0,2.0
0,0.12566434,51,0,0.205754853,15916.0,9,0,2,0,2.0
1,0.9999999,30,0,0.158273381,2779.0,1,0,0,0,1.0
0,0.08695952,46,0,0.849651903,6750.0,7,0,1,0,2.0
0,0.035964211,63,0,55.0,,5,0,0,0,0.0
0,0.248343216,57,1,1072.0,,7,0,2,0,0.0
0,0.101285958,63,1,0.389269991,9766.0,19,0,1,0,1.0
1,0.9999999,41,1,0.0,5500.0,1,0,0,2,0.0
0,0.0,52,0,0.45581273,3801.0,8,0,1,0,2.0
0,0.002679893,50,0,0.597973874,3750.0,8,0,2,0,0.0
0,0.134254553,48,0,0.646844384,4388.0,9,0,3,0,3.0
0,0.9999999,23,0,33.0,,2,0,0,0,0.0
0,0.002410133,33,0,1071.0,,6,0,2,0,0.0
0,0.005116041,34,0,0.309272626,1800.0,3,0,0,0,2.0
0,0.551229918,73,0,0.322100313,2551.0,3,0,1,0,0.0
0,0.016463331,50,0,0.068149096,6250.0,6,0,1,0,0.0
0,0.936843438,29,1,0.088364654,2500.0,3,1,0,0,1.0
0,0.061957907,68,1,2028.0,,11,0,1,1,0.0
0,0.025902054,55,0,0.618809632,2200.0,8,0,2,0,0.0
0,0.0,42,1,0.52014652,7916.0,7,0,2,0,0.0
0,0.195207639,57,2,0.622343908,16800.0,12,0,4,0,0.0
0,0.277714411,66,0,0.159484052,10000.0,14,0,0,0,0.0
0,0.467832945,33,0,0.386512937,7458.0,8,0,2,0,1.0
0,0.0,52,0,0.25595044,6133.0,5,0,2,0,1.0
0,0.0,36,0,0.0,3218.0,3,0,0,0,0.0
0,0.799098926,34,0,0.163783622,10000.0,8,0,0,0,0.0
0,0.568215892,33,0,0.070074394,4166.0,4,0,0,0,2.0
0,0.099529797,76,0,0.204909119,6436.0,5,0,1,0,0.0
0,0.108554698,50,0,0.192713077,7684.0,9,0,1,0,0.0
0,0.008018895,82,0,0.003427592,3500.0,8,0,0,0,0.0
0,0.036910679,51,0,0.224387242,9750.0,8,0,2,0,0.0
0,0.0,54,0,433.0,,7,0,1,0,0.0
0,0.09046267,49,0,2162.0,,9,0,1,0,0.0
0,0.046534848,36,1,0.3499233,5866.0,15,0,1,0,0.0
0,0.312776057,56,0,0.678722711,3068.0,18,0,2,0,1.0
0,0.673817955,35,0,250.0,1.0,4,0,0,0,1.0
0,0.9999999,37,1,0.091743119,2833.0,1,0,0,0,1.0
0,0.130496375,40,0,0.299560059,7500.0,8,0,1,0,2.0
0,0.0,55,0,0.658981296,8500.0,17,0,6,0,0.0
0,0.004468307,41,0,0.169619786,10835.0,6,0,1,0,3.0
0,0.364963504,62,0,0.407844143,3900.0,6,0,1,0,1.0
0,0.229680529,29,0,0.686514108,4500.0,8,0,1,0,1.0
0,0.0,64,0,0.0,6750.0,6,0,0,0,0.0
0,0.247876076,64,0,0.575815282,4200.0,16,0,2,0,1.0
0,0.146781436,53,0,2789.0,,11,0,1,0,0.0
0,0.009502251,67,0,0.06231856,5166.0,3,0,0,0,0.0
0,0.0,26,0,0.081225746,7472.0,9,0,0,0,1.0
0,0.246349881,52,0,0.311880738,11000.0,11,0,2,0,2.0
0,0.006124234,32,0,0.000180473,5540.0,2,0,0,0,0.0
0,0.10930152,60,0,1401.0,,4,0,0,0,0.0
0,0.066779853,30,0,0.330910935,5916.0,6,0,2,0,0.0
0,0.9999999,44,1,0.138939671,3828.0,1,1,0,1,0.0
0,0.003958194,63,1,1150.0,,20,0,1,0,0.0
0,0.001110957,47,0,0.0,,2,0,0,0,0.0
0,0.024307252,46,1,0.178097764,15833.0,10,0,1,0,4.0
0,0.210658023,63,0,0.575480211,7756.0,6,0,2,0,3.0
0,0.205138066,75,0,0.710429857,3000.0,10,1,1,0,0.0
0,0.124124138,77,0,1.41590106,2829.0,20,0,5,0,0.0
0,0.228167918,58,0,3.052519517,1408.0,14,0,2,0,0.0
0,0.674925992,68,3,0.275972403,10000.0,14,0,2,0,0.0
0,0.9999999,48,1,0.228625413,4233.0,4,0,1,0,0.0
0,0.526463138,58,1,0.334642234,4583.0,9,0,1,1,0.0
0,0.132934951,55,0,0.637672466,3333.0,9,0,2,0,2.0
1,0.9999999,31,0,0.495669554,1500.0,2,1,0,1,3.0
0,0.9999999,60,0,0.013551108,78000.0,5,0,1,0,0.0
0,0.13809915,67,0,0.235837734,8331.0,14,0,1,0,3.0
0,0.555639905,38,0,0.282857557,6900.0,3,0,1,0,0.0
0,0.107315328,62,4,0.218445389,4000.0,8,1,1,0,0.0
0,0.55059601,50,0,0.472379159,9557.0,12,1,4,0,4.0
0,0.077494183,49,0,0.029993025,4300.0,8,0,0,0,3.0
0,0.387970719,48,0,0.30180439,8700.0,10,0,3,0,2.0
0,0.9999999,37,1,0.00311042,4500.0,1,1,0,2,1.0
0,0.9999999,39,0,0.0,,0,0,0,0,0.0
0,0.597669667,30,0,0.228348772,6800.0,8,0,1,0,2.0
0,0.00018109,66,0,0.389494927,18333.0,21,0,5,0,0.0
0,0.064531182,32,0,1632.0,,6,0,1,0,0.0
0,0.000163486,44,0,0.318584071,3615.0,17,0,1,0,1.0
0,0.20122884,57,1,0.246078314,8350.0,15,0,1,0,1.0
0,0.9999999,40,0,0.009696459,2371.0,1,0,0,1,0.0
0,0.0269973,43,0,1169.0,,8,0,1,0,0.0
0,0.031054283,70,0,0.201576235,6597.0,10,0,1,0,0.0
0,0.932627068,56,0,0.076384723,5000.0,7,0,0,0,0.0
0,0.660159814,41,0,0.617156287,8509.0,11,0,1,0,3.0
0,0.14551688,63,0,0.070992901,10000.0,10,0,1,0,0.0
0,0.9999999,44,0,0.180126134,6500.0,2,0,0,0,2.0
0,0.083431591,44,0,0.883503913,3321.0,14,0,1,0,2.0
0,0.485889952,40,0,0.484263606,5750.0,9,0,1,0,5.0
0,0.9999999,29,0,0.238756247,1800.0,1,0,0,0,0.0
1,0.9999999,61,1,0.467365028,1240.0,2,0,0,0,0.0
0,0.256071344,57,0,1.038997214,4666.0,11,0,2,0,0.0
0,0.043319279,50,0,0.627790736,3000.0,5,0,2,0,0.0
0,0.029331552,79,0,998.0,,4,0,1,0,0.0
0,0.318967139,68,0,0.260058097,13769.0,21,0,1,0,2.0
0,0.010166328,55,0,0.171026318,12500.0,2,0,1,0,2.0
0,0.041865502,47,0,0.2421388,7218.0,8,0,1,0,2.0
0,0.055954467,59,0,1.333777482,1500.0,17,0,2,0,0.0
0,0.003136002,71,0,0.000245881,12200.0,4,0,0,0,1.0
0,0.022018012,76,0,0.894368544,3000.0,11,0,1,0,0.0
1,1.13672496,26,1,0.040937997,2515.0,2,1,0,1,0.0
0,0.9999999,44,0,0.295016814,13083.0,6,0,2,0,2.0
0,0.041959139,64,1,1402.0,,3,0,1,0,0.0
0,0.0,52,0,0.192640535,13750.0,9,0,1,0,3.0
0,0.019266633,71,0,0.212523719,6850.0,10,0,2,0,0.0
0,0.399475453,64,2,0.162011173,3400.0,5,0,0,0,0.0
0,0.016164971,31,0,0.146636432,10583.0,9,0,2,0,1.0
0,0.14640114,66,0,2735.0,,16,0,1,0,0.0
0,0.9999999,30,0,0.0,3100.0,0,2,0,0,0.0
0,0.265789337,84,0,154.0,,7,0,0,1,0.0
0,0.005105875,46,0,0.627749577,6500.0,16,0,2,0,0.0
0,0.361541617,60,1,1.087403599,3500.0,11,0,2,0,0.0
0,0.084391561,81,0,1677.0,,3,0,1,0,0.0
0,0.809757197,68,1,0.697177577,5101.0,16,2,1,1,0.0
0,0.668129861,74,0,0.773363775,6569.0,19,0,2,0,4.0
0,0.513385249,46,0,0.180824522,8416.0,7,0,0,0,3.0
0,0.489796228,61,0,0.646967341,4500.0,15,0,2,0,1.0
0,0.980910248,65,0,0.683165292,3272.0,5,0,1,0,0.0
0,0.000114282,62,0,0.424866331,12530.0,13,0,1,0,0.0
0,0.150466803,45,0,3322.0,,9,0,3,0,0.0
0,0.86980671,39,0,0.304770066,3500.0,7,0,1,0,0.0
0,0.9999999,85,0,0.382130763,3838.0,3,0,1,0,0.0
0,29110.0,58,0,0.402559744,10000.0,7,0,1,0,0.0
0,0.0,67,2,0.271932299,3544.0,13,0,1,0,0.0
0,0.01573409,74,0,1530.0,,11,0,1,0,1.0
0,0.057084899,70,0,0.046390722,5000.0,5,0,1,0,1.0
0,0.9999999,37,0,0.06956248,3176.0,2,0,0,0,4.0
0,0.997194522,38,0,0.365454199,5250.0,10,0,0,0,0.0
0,0.000661998,49,0,0.514916949,6200.0,5,0,1,0,1.0
0,0.000197106,76,0,0.177742292,8140.0,14,0,1,0,0.0
0,0.734453109,66,0,0.252797146,6166.0,7,0,0,0,0.0
0,0.082679859,48,0,685.0,,2,0,1,0,
0,0.101882488,74,0,0.223243753,8483.0,23,0,2,0,0.0
0,0.019712103,61,0,3107.0,,10,0,1,0,0.0
0,0.977004599,56,1,362.0,,3,0,0,0,0.0
0,0.167736022,47,0,0.600391773,4083.0,9,0,1,0,0.0
0,0.199229273,35,0,1077.0,,11,0,0,0,0.0
0,1.043182727,58,2,983.0,,5,2,0,2,3.0
0,0.170185762,50,0,0.441662334,25000.0,6,0,4,0,5.0
0,0.024061288,77,0,0.14183688,7000.0,17,0,1,0,0.0
0,0.0,54,1,0.334366563,10000.0,9,0,1,1,1.0
0,0.263955514,39,0,0.393785571,6500.0,9,0,2,0,2.0
0,0.04330325,37,0,0.184763047,5000.0,10,0,1,0,2.0
0,0.103544278,84,0,0.026759356,10500.0,13,0,0,0,0.0
0,0.640781235,27,0,0.145301044,4500.0,8,0,0,0,0.0
0,0.44924295,52,1,0.44158906,8482.0,12,0,1,0,2.0
0,0.113411478,34,0,0.080611536,4316.0,4,0,0,0,2.0
0,0.953725831,43,0,0.283799137,4400.0,4,0,0,0,0.0
0,0.994545579,47,0,0.65318818,3857.0,7,0,1,0,1.0
0,0.900415917,65,0,0.441564675,12500.0,10,0,2,0,0.0
0,0.113246721,44,0,0.464304699,86537.0,28,0,5,0,0.0
0,0.027592367,81,0,33.0,,6,0,0,0,0.0
0,0.076246188,38,1,1550.0,1.0,8,0,2,0,4.0
0,0.632645578,38,0,0.690812283,8075.0,13,0,2,0,1.0
0,0.083625962,57,0,0.096208076,33333.0,8,0,1,0,2.0
0,0.251358288,61,0,0.290886392,800.0,7,0,0,0,1.0
0,0.912377973,58,0,0.445686422,13329.0,8,0,2,0,0.0
0,1.101544273,48,1,0.184891486,9583.0,8,0,0,1,4.0
0,0.007884514,86,0,18.0,,8,0,0,0,0.0
0,0.0,38,0,0.492607671,4666.0,2,0,1,0,0.0
0,0.012691045,28,0,253.0,,5,0,0,0,0.0
0,0.552018335,59,0,0.480105831,9826.0,16,0,2,0,1.0
0,0.045621781,67,0,0.054155668,12500.0,13,0,0,0,0.0
0,0.007687417,49,0,270.0,,6,0,1,0,0.0
0,0.415039177,54,0,460.0,,3,0,0,0,0.0
0,0.29476732,43,0,0.140784018,5305.0,3,0,0,0,4.0
0,0.095506694,46,0,0.679504548,5166.0,21,0,1,0,2.0
0,0.719163334,38,0,0.078150521,7958.0,5,0,0,0,0.0
0,0.715564841,49,0,0.25431889,3530.0,9,1,0,0,1.0
0,0.0,44,0,0.439720583,8302.0,15,0,2,0,2.0
0,0.469960055,48,0,0.448579824,4083.0,6,0,1,0,3.0
0,0.003220195,73,0,0.001355702,5900.0,11,0,0,0,0.0
0,0.9999999,30,98,49.0,,0,98,0,98,2.0
0,0.087867848,42,0,0.232470941,5333.0,6,0,1,0,2.0
0,0.9999999,44,0,2398.0,,3,0,1,0,0.0
1,0.55290426,39,0,0.507246377,2690.0,9,0,0,0,0.0
0,0.140237632,72,0,0.105311439,10900.0,7,0,0,0,0.0
0,0.25497897,56,0,0.182515694,4300.0,6,0,0,0,1.0
0,0.1299935,44,0,0.358180202,6747.0,6,0,1,0,1.0
0,0.135324312,60,1,1528.0,,6,0,1,0,0.0
0,0.977365694,58,1,0.405314297,5042.0,8,0,1,0,2.0
0,0.317894568,49,0,0.141443907,4750.0,7,0,1,0,0.0
0,0.282852702,54,0,1.366297751,2800.0,16,0,1,0,0.0
0,0.10608465,66,0,0.218580753,7200.0,9,0,1,0,0.0
0,0.090610232,58,0,0.663084229,4000.0,9,0,1,0,0.0
0,0.374101619,55,2,0.138623761,11000.0,5,0,1,0,1.0
0,0.648160585,28,0,0.182704324,4000.0,10,0,0,0,1.0
0,0.078647673,32,0,0.254397334,5400.0,7,0,1,0,0.0
1,0.438513563,48,0,0.38795424,5943.0,15,0,1,0,0.0
0,0.0,24,0,0.0,0.0,1,0,0,0,0.0
0,0.027533698,55,0,0.136972605,5000.0,7,0,1,0,3.0
0,0.545687622,29,0,0.478402229,4305.0,6,0,1,0,1.0
0,0.005497619,75,0,10.0,,7,0,0,0,0.0
0,0.585480557,55,0,0.49771321,3716.0,12,0,1,0,0.0
0,0.45985358,41,0,0.496537396,5775.0,8,0,2,0,0.0
0,0.9999999,24,0,0.0,,0,0,0,0,
0,0.025516841,48,0,0.271974098,10500.0,12,0,2,0,1.0
0,0.639154815,47,0,1970.0,,14,0,0,0,
0,0.420443407,49,0,1.305084746,2300.0,8,0,2,0,1.0
0,0.19583109,85,0,0.026564138,2860.0,7,0,0,0,0.0
0,1.03654485,28,1,1.022391044,2500.0,5,0,2,0,2.0
0,0.15950682,71,0,5971.0,,14,0,3,0,0.0
0,0.045694699,65,0,5935.0,,10,0,3,0,0.0
0,0.550448318,52,0,0.515559458,10250.0,9,0,3,0,0.0
0,0.714906562,66,2,0.384708007,6643.0,5,1,3,0,1.0
0,0.073995067,43,0,0.512743628,2000.0,10,0,2,0,0.0
0,0.124199012,33,0,0.650094399,4766.0,7,0,1,0,0.0
0,0.0,62,0,0.253936516,4000.0,7,0,1,0,0.0
0,0.105669964,61,0,665.0,,5,0,0,0,0.0
0,0.424287768,63,0,0.448775527,11800.0,16,0,2,3,2.0
0,0.190958823,35,0,0.77310293,2661.0,6,0,2,0,0.0
0,0.866891639,58,1,0.354235109,7000.0,5,0,1,0,0.0
0,0.496756145,46,0,0.93314633,2138.0,8,0,0,0,0.0
0,0.921969749,72,0,1.372344856,2400.0,5,0,1,0,1.0
0,0.010064772,47,0,1396.0,,6,0,1,0,0.0
0,0.218111204,60,0,0.39551738,7450.0,21,0,2,0,0.0
0,0.0,62,0,940.0,,7,0,0,0,0.0
0,0.062308537,54,0,0.276987718,12375.0,8,0,3,0,0.0
0,1.019163473,52,0,1.227354529,5000.0,7,0,2,0,0.0
0,0.714593817,26,0,0.145142476,6000.0,6,0,0,0,0.0
0,0.521184165,58,0,0.294423277,5773.0,7,0,1,0,1.0
1,0.0,61,0,0.011039367,4800.0,1,0,0,0,3.0
0,0.126673292,64,0,0.199165972,5994.0,17,0,1,0,0.0
0,0.175,41,1,0.296128756,21000.0,18,0,1,0,1.0
0,0.493713328,63,0,0.23659306,6339.0,10,0,0,0,1.0
0,0.305963267,52,1,0.304873546,10833.0,7,0,1,0,2.0
0,0.000941066,25,0,0.097342805,3800.0,7,0,0,0,0.0
0,0.032441422,58,0,44.0,,3,0,0,0,0.0
0,0.280663134,62,0,0.685667752,5525.0,13,0,2,0,1.0
0,0.017895558,50,0,0.002562908,8583.0,3,0,0,0,0.0
0,0.090440201,64,0,0.466723793,3500.0,9,0,1,0,1.0
0,0.062208339,56,0,0.442920809,2916.0,15,0,1,0,1.0
0,0.143767128,37,0,890.0,,3,0,1,0,0.0
0,0.9999999,26,0,0.276170437,1900.0,2,1,0,0,0.0
0,0.022573619,48,0,0.121553271,6128.0,7,0,0,0,0.0
0,0.454523551,45,0,0.337523211,7000.0,16,0,1,0,1.0
0,0.781309118,44,0,1605.0,1.0,8,0,2,0,0.0
0,0.360412408,50,0,0.179164167,5000.0,5,0,0,0,3.0
0,0.24946299,55,0,0.320825718,9300.0,8,0,2,0,0.0
0,0.806364773,48,2,0.561622765,5200.0,7,1,1,2,0.0
0,0.742132039,56,3,0.404492923,7700.0,25,0,1,0,0.0
0,0.048422651,45,0,0.25715844,11000.0,12,0,3,0,5.0
0,0.864103263,42,2,0.767430978,2136.0,6,0,1,0,0.0
0,0.076315843,37,0,0.261240564,3046.0,7,0,0,0,0.0
0,0.031968032,29,0,0.0680479,5260.0,2,0,0,0,0.0
0,0.036518713,31,0,0.287004864,8633.0,7,0,1,0,0.0
0,0.000962612,53,0,1426.0,,6,0,1,0,0.0
0,0.223180722,40,1,0.52107982,6000.0,16,0,2,0,1.0
0,0.042203718,55,0,0.353416149,6439.0,10,0,2,0,0.0
1,0.03491279,52,0,0.14856661,5929.0,6,0,1,0,0.0
1,0.373717172,45,0,0.792004997,1600.0,21,0,0,0,0.0
0,0.923977735,54,0,0.894953346,9966.0,10,0,2,0,0.0
0,0.394801079,44,1,0.034340895,17500.0,6,0,0,0,3.0
0,0.021028793,58,0,1249.0,,6,0,1,0,1.0
0,0.316222178,70,0,0.916583345,7000.0,16,0,3,0,0.0
0,0.839216571,48,0,1.261719618,4500.0,13,0,1,0,1.0
0,0.233301655,71,0,0.20417685,4500.0,11,0,1,0,0.0
0,0.0,47,0,1891.0,,5,0,1,0,0.0
0,0.244778194,63,0,0.720819795,4000.0,8,0,2,0,0.0
0,0.004530403,79,0,0.217311234,3800.0,11,0,0,0,0.0
0,0.660359015,66,0,0.651573716,3621.0,6,0,1,0,0.0
0,0.61878713,46,0,0.392737162,6250.0,5,0,2,0,1.0
0,0.049587702,38,0,0.005199307,7500.0,6,0,0,0,0.0
1,0.497591042,52,0,0.386674905,9710.0,18,1,1,0,1.0
0,0.034691169,62,0,0.747037648,13333.0,26,0,6,0,0.0
1,0.892388101,57,0,0.497158014,7916.0,8,0,1,1,1.0
0,0.046007937,40,0,648.0,,9,0,0,0,1.0
0,0.002380896,88,0,0.001427891,2100.0,7,0,0,0,1.0
0,0.9999999,25,1,0.132543502,2700.0,1,0,0,0,0.0
0,0.144785634,56,0,0.419395151,4000.0,3,0,1,0,0.0
1,0.9999999,43,98,96.0,,0,98,0,98,0.0
0,0.0,58,0,0.060289509,6700.0,5,0,0,0,0.0
0,0.046781287,41,0,1325.0,,2,0,1,0,0.0
0,0.072334886,41,0,0.216298594,18700.0,9,0,3,0,3.0
0,0.027474463,83,0,20.0,,3,0,0,0,0.0
0,1.029962547,23,0,483.0,,4,0,0,1,0.0
0,1.010619332,70,0,0.246186218,3801.0,12,0,0,0,0.0
0,0.084044284,40,0,0.390782708,5250.0,5,0,2,0,0.0
0,0.047591607,71,0,0.475448398,3400.0,6,0,1,0,0.0
0,0.0,67,0,0.008279338,8333.0,3,0,0,0,0.0
0,0.889441567,30,0,0.724050173,5500.0,11,0,1,0,2.0
0,0.937233937,67,0,0.063813055,8900.0,12,0,0,0,0.0
0,0.014902037,63,0,370.0,,11,0,0,0,0.0
0,0.02293741,54,0,0.096475508,20087.0,20,0,1,0,1.0
0,0.9999999,32,0,0.494643622,7000.0,11,0,2,0,0.0
0,0.522938004,41,0,0.375344414,11250.0,10,0,2,1,1.0
0,0.061581078,33,0,0.158278629,2741.0,12,0,0,0,0.0
1,0.927072927,49,1,0.582183563,3333.0,3,0,1,2,0.0
0,0.575210975,39,0,4854.0,,7,0,1,0,0.0
0,0.48790242,62,1,0.256998314,2964.0,7,0,1,0,0.0
0,0.0291711,59,0,0.241582008,15650.0,16,0,2,0,2.0
0,0.237411671,56,0,0.14366791,6166.0,4,0,1,0,0.0
1,0.622822884,55,0,0.783246306,9000.0,23,0,2,0,0.0
0,0.412725858,68,1,0.410196601,3000.0,10,0,1,1,0.0
