Label,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.060709898,32,0,0.152512998,7500.0,11,0,0,0,2.0
0,0.201479852,31,0,0.34985791,3166.0,9,0,1,0,0.0
0,0.0,37,0,0.360127974,5000.0,9,0,1,0,0.0
0,0.0,83,0,0.0,4690.0,2,0,0,0,0.0
0,0.32966919,54,0,0.114949178,12100.0,11,0,0,0,0.0
0,0.123198591,44,0,0.216222702,8333.0,14,0,1,0,2.0
1,0.0,55,0,0.156331122,10400.0,4,1,1,0,2.0
0,0.009054098,57,0,0.186650714,11700.0,10,0,1,0,0.0
0,0.03422504,58,0,0.001809351,10500.0,4,0,0,0,0.0
0,0.326289973,42,0,0.141203298,5700.0,7,0,0,0,3.0
0,0.905866818,37,0,0.310137972,5000.0,4,0,1,0,1.0
1,0.92563818,41,3,0.220214432,8300.0,9,0,1,0,3.0
0,0.369528461,38,0,0.433391652,4000.0,13,0,2,0,3.0
0,0.208050838,62,1,0.105189481,10000.0,4,0,0,1,0.0
1,0.9999999,45,0,0.068839846,4938.0,1,2,0,1,0.0
0,0.016194101,54,1,1.155344816,15500.0,14,0,4,0,4.0
1,0.9999999,48,1,0.807192807,1000.0,3,0,1,0,2.0
0,0.747319385,56,3,0.398303241,4596.0,4,0,1,0,1.0
0,0.273508025,56,0,1.219852755,3938.0,12,0,2,0,0.0
0,0.0,23,0,0.0,500.0,1,0,0,0,0.0
0,0.075202927,34,0,5621.0,,8,0,2,0,0.0
0,0.103602715,68,0,0.204211269,8500.0,9,0,2,0,0.0
0,0.9999999,28,0,336.0,,2,0,0,0,0.0
0,0.081291871,51,0,1503.0,,5,0,1,0,0.0
0,0.014096319,31,0,0.780025284,2372.0,7,0,2,0,3.0
0,0.002979263,62,0,2.0,,8,0,0,0,0.0
0,0.294459236,30,0,0.097377192,6900.0,7,0,0,0,0.0
1,0.974289387,56,0,3.563696919,1200.0,12,0,2,0,0.0
0,0.083101997,47,0,0.054739126,60833.0,7,0,1,0,0.0
0,0.459708058,63,0,0.019423022,3500.0,1,0,0,0,0.0
1,0.589482104,42,3,985.0,,9,2,0,0,2.0
0,0.038989327,65,0,5614.0,,8,0,3,0,0.0
0,0.014516809,66,1,0.542462146,6075.0,10,0,1,0,0.0
0,0.099946081,38,0,0.664025357,4416.0,7,0,1,0,0.0
0,0.0,49,0,0.185226847,5333.0,12,0,0,0,2.0
0,0.005080806,66,0,0.507311129,2461.0,7,0,1,0,0.0
0,0.167879102,52,0,0.812062646,3000.0,10,0,2,0,0.0
0,0.00948598,51,0,0.061509943,5933.0,11,0,0,0,1.0
0,0.0,85,0,0.0,3400.0,5,0,0,0,0.0
0,0.100276832,43,0,2530.0,,7,0,2,0,1.0
0,0.084389306,66,0,0.075154627,8568.0,9,0,1,0,0.0
0,0.156122925,60,0,76.0,,1,0,0,0,
0,0.103388358,74,0,0.001238135,2422.0,2,0,0,0,0.0
0,0.004446157,72,0,0.166460337,10500.0,16,0,1,0,0.0
0,0.0,41,0,0.296980201,15000.0,9,0,3,0,1.0
0,0.312468753,59,0,0.253402838,3452.0,8,0,1,1,0.0
0,0.047278489,49,0,0.494305239,3950.0,7,0,1,0,0.0
0,0.297816788,43,0,0.542639659,7750.0,6,0,2,0,2.0
0,0.01540609,63,0,0.175718345,6333.0,18,0,1,0,1.0
0,0.272524249,58,0,5078.0,,5,0,2,0,0.0
0,0.041382491,50,0,51.0,,2,0,0,0,3.0
0,0.0,66,0,1650.0,,13,0,2,0,0.0
0,0.075380136,64,0,0.760387379,3200.0,11,0,2,0,0.0
0,0.752662928,45,0,0.925054113,3695.0,5,0,1,0,0.0
0,0.010085805,67,0,0.851742275,3041.0,8,0,4,0,1.0
0,0.942068447,45,0,0.374786689,9375.0,5,0,3,0,2.0
0,0.509899756,62,0,1414.0,,8,0,2,0,0.0
0,0.9999999,38,0,3984.0,0.0,4,0,2,0,2.0
0,0.182698549,41,0,0.067769492,35000.0,11,0,0,0,2.0
0,0.18899055,40,0,0.135172965,5000.0,5,0,0,0,0.0
0,0.04167932,63,0,0.293504902,19583.0,8,0,2,0,1.0
0,1.034893879,39,0,0.439362795,9729.0,10,0,1,0,3.0
0,0.159899045,57,0,0.382102067,6916.0,8,0,1,0,0.0
1,0.273151233,29,0,0.302246715,2358.0,11,0,0,0,0.0
0,0.008129479,42,0,0.005452067,2200.0,6,0,0,0,0.0
0,0.046943762,64,0,0.140555529,20916.0,13,0,2,0,2.0
0,0.501029369,39,0,0.48782235,5583.0,10,0,2,0,1.0
0,0.042209045,61,0,0.410211972,7500.0,3,0,1,0,1.0
0,0.951836409,45,0,0.560858552,7500.0,15,0,2,0,1.0
1,0.956087824,38,2,0.324957167,1750.0,7,1,0,0,1.0
0,0.072227991,64,0,0.01119776,5000.0,3,0,0,0,0.0
0,0.342114309,44,0,0.401030539,7956.0,14,0,1,0,2.0
0,0.00466591,74,0,0.001672749,6575.0,6,0,0,0,0.0
0,0.006340859,63,0,0.281334373,33333.0,18,0,4,0,2.0
0,0.0,39,0,0.311975042,12500.0,8,0,3,0,3.0
0,0.178357626,41,0,0.730283155,6250.0,24,0,2,0,0.0
0,0.570214893,29,2,0.195110484,2126.0,3,0,0,0,0.0
0,0.011904659,64,0,0.005290383,8505.0,16,0,0,0,0.0
0,0.073477415,61,0,0.788544261,4416.0,18,0,1,0,0.0
0,0.057689673,36,0,0.141308276,8300.0,7,0,1,0,3.0
0,0.501653399,47,0,0.389573991,12487.0,13,0,4,0,0.0
0,0.213893053,56,0,0.273345331,5000.0,6,0,1,0,2.0
0,0.084778111,46,0,0.374088732,4800.0,12,0,1,0,0.0
0,0.938530735,48,4,1.314402544,2200.0,7,1,2,1,0.0
0,1.080963986,52,0,0.50809838,5000.0,11,0,1,0,1.0
0,0.017095145,39,1,0.45648876,7250.0,8,0,2,0,3.0
0,0.13748646,49,0,0.202941852,4350.0,4,0,0,0,2.0
1,0.682727362,43,3,0.691102966,3000.0,8,2,2,0,1.0
0,0.186249197,35,0,0.489893501,4600.0,8,0,1,0,0.0
0,0.048756098,37,0,0.007383479,6500.0,4,0,0,0,0.0
0,0.9999999,54,0,0.169186465,4166.0,4,0,0,0,0.0
0,0.770787613,40,1,0.428211133,5550.0,4,0,1,0,0.0
0,0.0,29,0,0.0,0.0,1,0,0,0,0.0
0,0.9999999,87,0,0.084979054,5012.0,10,0,0,0,0.0
0,0.924305445,49,0,1.028453891,5833.0,11,0,2,0,0.0
0,0.9999999,22,0,0.0,820.0,1,0,0,0,0.0
0,0.654713468,29,0,0.189235516,5833.0,5,0,0,0,0.0
0,0.03546916,62,0,0.191970466,6500.0,6,0,2,0,0.0
0,0.936531734,36,1,0.163830716,4583.0,4,3,0,0,0.0
0,0.020615231,44,0,0.287985601,6666.0,4,0,1,0,0.0
0,0.418905406,55,1,0.449790308,8583.0,10,0,2,0,3.0
0,0.0,39,0,0.801383399,7083.0,10,0,3,0,0.0
0,0.942611478,55,0,1281.0,,3,0,1,0,0.0
0,0.212968258,68,0,0.437322387,9500.0,21,0,3,0,2.0
0,0.000640554,67,0,0.265503317,6933.0,14,0,1,0,1.0
0,0.223388306,25,0,735.0,,1,0,0,0,0.0
0,0.394268229,53,0,0.686957477,9100.0,9,0,3,0,2.0
0,0.004208009,54,0,1008.0,,11,0,0,0,1.0
0,0.248071963,44,0,0.11700314,11144.0,9,0,0,0,3.0
1,0.9999999,44,1,548.0,,1,3,0,0,0.0
0,0.322655911,43,0,1.141285871,10000.0,4,0,1,0,3.0
0,0.055563803,64,0,0.328763211,3500.0,13,0,1,0,0.0
0,0.017693953,49,0,0.652981078,2800.0,16,0,1,0,1.0
0,0.04885627,52,0,0.275429506,11000.0,7,0,3,0,3.0
0,2898.0,67,0,0.125144576,4322.0,2,0,0,0,0.0
0,0.603311567,61,0,0.361983471,4234.0,14,0,1,0,0.0
0,3878.0,40,0,0.138464441,5300.0,3,0,0,0,1.0
0,0.016821105,79,0,19.0,,4,0,0,0,0.0
0,0.875562219,27,1,0.258352941,2124.0,4,0,0,0,0.0
1,0.880353274,33,1,0.477926473,6500.0,9,0,2,0,1.0
0,0.071767328,48,0,1646.0,,8,0,2,0,0.0
0,0.063759837,42,0,0.024479568,5187.0,12,0,0,0,4.0
0,0.201102082,49,0,0.382431071,10916.0,12,0,2,0,1.0
0,0.294355308,53,0,0.197185706,5400.0,17,0,1,0,1.0
0,0.174187158,52,0,4790.0,,18,0,2,0,2.0
0,0.046426302,59,0,0.145518912,16100.0,13,0,2,0,1.0
0,0.076116955,30,0,0.02539746,10000.0,3,0,0,0,0.0
0,0.416900237,60,1,3119.0,,17,0,1,0,
0,0.041896328,74,0,0.185882353,4249.0,6,0,0,0,1.0
0,0.175621796,48,0,0.033405384,45800.0,4,0,1,0,0.0
0,0.194820868,56,0,762.0,,4,0,0,0,0.0
0,0.22781297,76,0,0.778296227,7500.0,17,0,3,0,0.0
0,0.9999999,23,0,0.0,,1,0,0,0,0.0
1,0.9999999,33,0,0.174510621,2400.0,2,0,0,0,2.0
0,0.0,73,0,0.0,3500.0,2,0,0,0,0.0
0,0.971545295,74,0,3304.0,,12,0,1,0,1.0
0,0.59669114,50,0,0.044521682,12083.0,6,0,0,0,2.0
0,0.068833562,67,0,0.244341424,7333.0,7,0,1,0,0.0
0,0.03533262,63,0,0.121203008,9974.0,7,0,1,0,1.0
0,0.001527018,50,1,17.42063492,125.0,7,1,2,0,2.0
0,0.07508342,67,0,0.441318439,7250.0,11,0,1,0,0.0
0,0.313193969,40,0,0.334797758,6600.0,10,0,1,0,2.0
1,0.9999999,45,0,156.0,,1,0,0,0,2.0
0,0.990910744,48,0,0.543614096,4000.0,12,0,1,0,0.0
0,0.035216298,56,0,0.522447755,10000.0,11,0,2,0,2.0
0,0.040348109,72,0,0.568965517,1101.0,20,0,0,0,0.0
0,0.866608893,59,1,0.54732896,3200.0,5,0,0,0,1.0
0,0.0,55,0,0.0,5500.0,4,0,0,0,2.0
0,0.0,69,0,58.0,,2,0,0,0,
0,0.04014222,46,0,0.020402612,3675.0,5,0,0,0,2.0
0,0.9999999,63,0,0.176802379,9750.0,7,0,2,0,1.0
0,0.012680311,63,0,0.009130817,5694.0,4,0,0,0,0.0
0,0.099982762,49,0,1526.0,,3,0,1,0,0.0
0,0.030804578,39,0,0.090781844,5000.0,5,0,0,0,2.0
0,0.012079513,81,0,0.00499875,4000.0,4,0,0,0,0.0
0,0.102897694,50,0,0.354568705,4300.0,7,0,1,0,2.0
0,0.480469157,47,1,0.259892738,6898.0,8,0,1,0,1.0
0,0.0,24,0,0.0,2000.0,2,0,0,0,0.0
0,0.446423047,42,0,0.354487331,4222.0,12,0,0,0,2.0
0,0.0,55,0,355.0,,4,0,1,0,0.0
0,0.0,71,0,5359.0,,7,0,3,0,
0,0.728245285,59,1,0.233553289,5000.0,6,0,0,0,1.0
0,0.189320138,54,2,0.362574807,6850.0,7,0,3,0,0.0
0,0.01908581,69,0,0.299930249,4300.0,10,0,2,0,0.0
0,0.043519665,45,0,3922.0,,5,0,2,0,3.0
1,7.3089701,54,2,0.152492669,3750.0,4,2,0,1,1.0
0,0.0,25,1,0.114516129,3099.0,2,0,0,0,0.0
0,0.9999999,31,0,0.069170772,4871.0,2,0,0,0,3.0
0,0.9999999,67,1,0.184159938,2600.0,2,2,0,1,1.0
0,0.759990819,49,1,0.312588719,13384.0,8,0,2,0,2.0
0,0.036741887,34,0,0.13243762,4167.0,9,0,0,0,0.0
0,0.032099465,66,0,0.271896933,10400.0,6,0,2,0,0.0
0,0.142633547,70,0,0.277790304,4434.0,7,0,1,0,0.0
0,0.120282907,52,0,0.423152252,9700.0,17,0,2,0,0.0
0,0.9999999,43,0,0.0,3500.0,0,0,0,0,0.0
0,0.072663139,38,0,0.253056582,10550.0,16,0,2,0,2.0
0,0.319912223,45,0,0.467391304,10763.0,13,0,1,0,2.0
0,0.771497271,51,0,0.487060998,3245.0,8,0,1,0,2.0
0,0.084292465,62,0,0.032315072,3960.0,5,0,0,0,0.0
0,0.141080982,38,0,0.190025312,10666.0,9,0,1,0,2.0
0,0.059692892,37,0,0.480602586,7500.0,3,0,1,0,4.0
0,0.023697543,49,0,1106.0,,16,0,1,0,3.0
1,0.314585453,55,1,0.029542769,11000.0,9,2,0,1,0.0
0,0.048967675,33,0,0.333017078,7377.0,5,0,1,0,0.0
0,0.108687628,70,0,0.33674189,2835.0,7,0,1,0,0.0
0,0.9999999,61,0,3.6900369,2438.0,2,0,0,0,1.0
0,0.059390736,76,0,0.239152681,9771.0,10,0,2,0,0.0
0,1.0408754,56,0,0.44183078,5483.0,13,0,1,0,0.0
0,0.025772051,26,0,898.0,0.0,4,0,0,0,0.0
0,0.451736404,62,0,0.180824373,16739.0,8,0,2,0,0.0
0,0.327216378,40,0,0.552031361,5611.0,11,0,2,0,2.0
0,0.537358912,41,0,0.248712511,3300.0,7,0,1,0,0.0
0,0.140385052,47,0,0.299426934,5583.0,9,0,3,0,0.0
1,0.022767217,54,0,0.009154421,4150.0,7,0,0,1,3.0
0,0.693861228,52,0,0.145642393,6000.0,4,0,0,0,1.0
0,0.002849711,78,0,0.12945573,10435.0,11,0,1,0,0.0
0,0.365337008,41,2,0.324697755,11000.0,8,0,1,0,3.0
0,0.299607436,56,0,0.016536832,7316.0,1,0,0,0,0.0
1,0.660467906,38,1,0.507661067,5416.0,4,1,1,0,0.0
0,0.146672388,64,0,0.400048757,4101.0,16,0,2,0,2.0
0,0.030942725,37,0,0.188533058,1935.0,4,0,0,0,0.0
0,0.06452473,57,0,0.658667159,5416.0,6,0,3,0,0.0
0,0.084820337,51,1,1926.0,,7,0,1,0,2.0
0,0.9999999,22,0,0.017994002,3000.0,0,0,0,0,0.0
0,0.190127409,46,2,0.188692965,5500.0,5,0,2,0,2.0
0,0.213545338,61,0,0.499711594,5200.0,7,0,1,0,1.0
0,0.946645536,39,0,0.336509594,7660.0,7,0,1,0,3.0
0,0.513463965,53,0,0.148505114,10167.0,14,0,0,0,0.0
0,0.9999999,32,0,448.0,,3,1,0,0,0.0
0,0.11249178,69,1,4710.0,,13,0,3,0,1.0
0,0.043913027,54,0,0.165405206,10833.0,10,0,1,0,2.0
0,0.014919801,57,0,0.10864,12499.0,5,0,1,0,0.0
0,0.028033821,55,0,0.520052597,6083.0,14,0,2,0,4.0
0,0.9999999,43,0,3526.0,,1,0,1,0,0.0
0,0.064197432,66,0,0.133510306,6403.0,4,0,0,0,1.0
0,0.062037518,36,0,2399.0,,9,0,1,0,0.0
0,0.096404709,47,0,0.01749514,3600.0,3,0,0,0,0.0
0,0.258565812,83,0,0.206269877,2200.0,12,0,0,0,0.0
0,0.281306715,29,1,0.117470575,4332.0,8,0,0,1,0.0
0,0.265081658,48,1,128.0,,3,0,0,0,0.0
0,0.180183105,45,0,0.511306832,4200.0,7,0,2,0,1.0
0,0.014577562,53,0,0.199893295,11245.0,11,0,1,0,1.0
0,0.9999999,38,0,0.536932883,5333.0,3,0,1,0,3.0
0,0.557414684,51,0,0.406752412,1243.0,4,0,0,0,0.0
1,0.133375199,43,1,6257.0,,14,0,4,0,2.0
0,0.616194195,76,0,0.612969847,2420.0,7,0,0,0,1.0
0,0.318878916,63,0,0.885760257,8700.0,9,0,3,0,1.0
0,0.050376035,57,0,35.0,,4,0,0,0,
0,0.535389727,62,0,0.373680507,5683.0,8,0,1,0,0.0
0,0.063204023,60,1,0.264371034,10715.0,3,0,1,0,1.0
0,0.0,28,0,31.0,0.0,2,0,0,0,3.0
0,0.010550944,58,0,3201.0,,17,0,2,0,3.0
0,0.053695711,59,0,0.071827226,4120.0,9,0,1,0,1.0
0,0.119289639,36,0,3633.0,,7,0,1,0,0.0
0,0.0,63,0,2121.0,,10,0,2,0,0.0
0,0.076911693,58,0,0.243525004,18416.0,8,0,3,0,1.0
0,0.0,84,0,0.0,0.0,4,0,0,0,0.0
0,0.417152538,40,0,0.24219547,4900.0,7,0,0,0,1.0
0,0.02437567,61,0,0.257233035,1900.0,6,0,0,0,1.0
0,0.41007969,51,0,1613.0,,8,0,1,0,0.0
0,0.056212632,36,0,0.21248835,8583.0,13,0,2,0,0.0
0,0.062101631,30,0,0.018323154,1800.0,6,0,0,0,0.0
0,0.004404418,62,0,0.074603907,6500.0,11,0,1,0,1.0
0,0.149731638,57,0,0.247079712,10700.0,8,0,1,0,3.0
0,0.976319982,62,0,4.285868393,926.0,10,0,2,0,0.0
0,1.038922954,25,1,159.0,,4,1,0,2,0.0
1,0.950512372,61,0,2574.0,,3,1,1,1,0.0
1,0.9999999,37,2,0.186684551,8200.0,4,0,1,0,2.0
0,0.979463629,70,0,0.32549396,12500.0,5,0,1,1,0.0
0,0.895199541,57,0,3131.0,,9,0,1,0,1.0
1,1.006644518,36,0,0.001999556,4500.0,1,0,0,0,3.0
0,0.002279909,73,0,3.593683194,14500.0,26,0,23,0,0.0
0,0.646154744,35,1,0.600594514,7400.0,16,0,2,0,0.0
0,0.222412692,58,0,0.281581838,2730.0,10,0,1,0,1.0
1,0.9999999,27,0,0.0,4000.0,0,1,0,0,0.0
0,0.056169824,80,0,58.0,,2,0,0,0,0.0
0,0.926509186,39,0,0.664692396,5233.0,7,0,1,0,1.0
0,0.025861177,78,0,0.002856871,10500.0,4,0,0,0,0.0
0,0.161886672,41,0,0.396864585,8100.0,9,0,2,0,4.0
0,0.0,44,0,0.612873221,10750.0,11,0,3,0,0.0
0,0.205170354,70,0,0.355457817,2500.0,13,0,0,0,0.0
0,0.075005889,60,0,1843.0,,16,0,1,0,0.0
0,0.181636727,26,0,0.078700812,3201.0,2,0,0,0,2.0
0,0.0,26,0,0.180519851,3500.0,6,0,0,0,0.0
0,0.667466507,31,0,0.480220493,3083.0,5,0,0,0,1.0
0,0.075863648,59,0,0.46327058,5417.0,5,0,1,0,1.0
0,0.645365332,39,0,400.0,1.0,9,0,0,1,0.0
0,0.783440008,60,1,0.459109567,9500.0,20,0,2,0,1.0
0,0.044387385,79,0,0.111342185,6250.0,18,0,1,0,0.0
0,0.419864661,61,1,0.452762466,7800.0,12,0,2,0,1.0
0,0.047838794,57,0,201.0,,3,0,0,0,0.0
0,0.233163462,48,0,3975.0,,19,0,2,0,1.0
0,0.126342815,70,0,0.004655888,11812.0,4,0,0,0,0.0
0,0.0,42,0,0.242502142,3500.0,15,0,0,0,1.0
0,0.384513148,43,0,0.545589693,4035.0,7,0,1,0,1.0
0,0.551979236,49,1,6592.0,,15,0,3,0,0.0
1,0.948112034,39,0,0.823588206,2000.0,7,0,0,0,0.0
0,0.070759658,45,0,0.298076038,10862.0,6,0,1,0,0.0
1,0.199764982,39,0,2.0,1.0,3,0,0,0,1.0
0,0.0,35,0,0.367501579,4750.0,9,0,1,0,1.0
0,0.9999999,62,0,0.0,,4,0,0,0,0.0
0,0.187325384,46,0,0.33967639,8775.0,21,0,1,0,2.0
0,0.001646962,32,0,2.0,,5,0,0,0,0.0
0,1.008330556,63,0,0.786570743,2084.0,6,0,1,0,0.0
0,0.028209687,71,0,0.202585666,7966.0,15,0,1,0,0.0
0,0.028534845,45,0,0.25109956,2500.0,10,0,1,0,1.0
0,0.531415906,29,0,0.139772046,5000.0,13,0,0,1,0.0
1,0.001313065,34,0,0.1829398,4700.0,2,0,1,0,4.0
0,0.0,73,0,0.142672274,3090.0,4,0,0,0,0.0
0,0.173502285,55,0,3.659312135,1540.0,25,0,2,0,4.0
0,0.0,73,0,0.0004995,2001.0,5,0,0,0,0.0
0,0.274126503,66,0,0.056067438,5100.0,3,0,0,1,0.0
0,0.094098607,69,0,0.907680807,5350.0,6,0,3,0,0.0
0,0.084333266,61,0,0.024010383,1540.0,3,0,0,0,0.0
0,0.096207216,60,0,0.023255814,2794.0,8,0,0,0,0.0
0,0.012037866,72,1,0.266138709,4166.0,8,0,1,0,1.0
0,0.241564223,71,0,2451.0,,11,0,1,0,0.0
0,0.9999999,37,0,0.003080268,5518.0,1,0,0,0,2.0
0,0.017410791,53,0,0.020505309,2730.0,3,0,0,1,2.0
0,0.0,53,0,0.21454078,7000.0,10,0,1,0,1.0
0,0.0,32,0,3.127872128,1000.0,3,0,2,0,2.0
0,0.097272218,49,0,0.057194124,8916.0,3,0,0,0,1.0
0,0.675915494,61,0,0.534071681,6500.0,12,0,1,0,0.0
0,0.036017514,54,0,2274.0,,12,0,1,0,0.0
0,0.042826102,55,0,0.195680432,10000.0,6,0,1,0,1.0
0,0.028423019,55,0,0.22447412,16923.0,16,0,2,0,1.0
0,0.021092533,60,0,0.150545688,9345.0,5,0,1,0,1.0
0,0.206904817,79,0,0.262541564,6916.0,11,0,1,0,0.0
0,0.612193903,49,0,1019.0,,2,0,1,0,0.0
0,0.0039992,46,0,902.0,,4,0,1,0,
0,0.881343881,51,1,0.036126135,9798.0,5,0,0,1,0.0
0,0.681138949,45,0,0.431056583,5460.0,19,0,2,0,0.0
1,0.9999999,25,98,0.0,3992.0,0,98,0,98,2.0
1,0.187198439,39,3,0.120058663,15000.0,13,0,0,0,1.0
0,0.020830584,68,0,0.166386689,12500.0,9,0,2,0,0.0
0,0.439416921,60,0,4181.0,,12,0,2,0,0.0
0,0.215102792,33,1,0.162103433,2300.0,8,0,0,0,1.0
0,0.742900568,27,0,0.435810811,5031.0,6,0,2,0,1.0
0,0.9999999,66,0,1994.0,,1,0,1,0,0.0
0,0.029840916,62,0,0.312981152,11300.0,19,0,3,0,2.0
0,0.100199859,53,0,0.045387167,14166.0,19,0,0,0,1.0
0,0.221268086,67,0,1.714071482,4000.0,9,0,3,0,0.0
0,0.128271762,48,0,0.189228329,14500.0,21,0,2,0,1.0
1,0.189257825,62,0,389.0,,8,0,0,1,0.0
0,0.191808192,22,0,5.0,0.0,2,0,0,0,0.0
0,0.018524537,33,0,0.010056898,87700.0,4,0,0,0,0.0
0,1.001332889,27,3,0.14595135,3000.0,4,0,0,0,0.0
0,0.463884708,63,0,1.085673658,5625.0,22,0,2,0,0.0
0,0.134081481,61,0,0.255406967,6056.0,11,0,0,0,2.0
0,0.0,42,3,0.05365561,11666.0,5,1,0,0,3.0
0,0.47800964,64,0,0.281345566,2942.0,7,0,1,0,0.0
0,0.174733436,69,0,0.337706967,3200.0,12,0,1,0,0.0
0,0.373041797,39,1,1572.0,,6,0,1,0,1.0
0,0.173129486,50,0,796.0,,5,0,1,0,0.0
0,0.0,58,1,1313.0,,11,0,2,0,0.0
0,0.0,50,0,0.086956522,5335.0,4,0,0,0,0.0
0,0.0,52,0,4522.0,,9,0,1,0,2.0
0,0.495601047,45,0,0.291193372,7482.0,6,0,1,0,2.0
1,0.016765601,46,0,0.664957966,4876.0,6,0,2,0,0.0
0,0.9999999,39,0,2.966793169,4215.0,4,0,3,0,0.0
0,0.49261278,59,0,0.273714791,15833.0,13,0,1,0,2.0
0,0.394501991,60,0,0.66297827,7500.0,6,0,1,0,1.0
0,0.352516528,54,0,2638.0,,9,0,2,0,0.0
0,0.0,48,0,0.437427875,15597.0,15,0,6,0,1.0
0,0.023148444,55,0,1389.0,,13,0,1,0,0.0
0,0.623587468,59,0,0.311950088,6250.0,19,0,0,0,0.0
0,0.007334899,39,0,0.046107452,12600.0,8,0,0,0,4.0
0,0.202989851,43,1,0.319284036,20000.0,7,0,3,0,3.0
0,0.290239143,48,0,0.547365906,8370.0,15,0,5,0,3.0
0,0.0,39,1,0.326009501,5051.0,10,1,1,0,3.0
0,0.167761075,41,0,0.593901016,6000.0,8,0,2,0,2.0
0,0.984507746,38,0,0.191292424,8750.0,5,0,2,0,2.0
0,0.784405352,37,0,0.21550276,8333.0,8,0,0,0,3.0
0,0.394297644,42,0,0.401802247,8100.0,15,0,4,0,1.0
0,0.298822484,28,2,0.130397788,4700.0,7,0,0,0,0.0
0,1.043478261,28,0,0.425192519,1817.0,8,0,1,0,0.0
0,0.085744023,59,0,0.373428268,6600.0,14,0,1,0,3.0
0,0.199190555,41,0,1677.0,,15,0,0,0,0.0
0,0.9999999,62,0,1180.0,,1,2,0,0,
0,0.9999999,38,0,1220.0,0.0,4,0,1,0,2.0
0,0.620995564,61,0,0.643789188,5900.0,6,0,1,0,1.0
0,0.664853406,50,1,0.463424903,9500.0,9,0,2,0,0.0
0,0.140219106,26,0,4.873403665,1800.0,10,0,4,0,0.0
0,0.986723805,39,0,0.04644562,7750.0,5,0,0,0,0.0
0,0.000811931,60,0,904.0,,4,0,1,0,
0,0.0,50,0,0.193624279,8500.0,7,0,1,0,1.0
0,0.080395775,52,0,5089.0,,18,0,2,0,0.0
0,0.192358952,28,0,0.415916817,5000.0,6,0,1,0,2.0
0,0.275114794,57,1,0.321380244,4433.0,24,0,0,0,0.0
0,0.050144789,58,0,0.287759183,9500.0,13,0,2,0,1.0
0,0.9999999,68,1,0.0,,0,1,0,0,0.0
0,0.023748516,32,0,11.0,,1,0,0,0,
0,1.000893275,44,0,0.597652219,7751.0,11,0,3,0,0.0
0,0.9999999,24,0,520.0,,1,0,0,0,0.0
0,0.252586323,52,0,0.99727314,6600.0,18,0,4,0,1.0
0,0.199935355,48,0,0.659668066,5000.0,10,0,3,0,1.0
0,0.012563203,49,0,0.621071877,8750.0,9,0,2,0,3.0
0,0.99950025,27,0,0.166066715,4166.0,11,0,0,0,0.0
0,0.0,27,0,0.0,800.0,2,0,0,0,0.0
0,0.817672744,48,0,0.194422468,15167.0,11,0,2,0,0.0
0,0.18679533,64,0,223.0,0.0,5,0,0,0,0.0
1,1.157944814,36,1,0.072461515,6430.0,9,2,0,0,2.0
0,0.04436323,81,0,0.010219951,4500.0,8,0,0,0,0.0
0,0.897009363,60,0,3.850948509,1106.0,5,0,1,0,0.0
0,0.006242119,62,0,1070.0,,12,0,1,0,0.0
0,0.624852802,75,0,3356.0,,11,0,1,0,0.0
0,0.040663823,61,0,0.450938649,5166.0,16,0,1,0,1.0
0,0.097302391,56,0,0.320311054,5400.0,12,0,1,0,0.0
0,0.000224714,44,0,0.0,,4,0,0,0,3.0
0,0.906483102,78,0,0.136822773,4355.0,7,0,0,0,1.0
0,0.102877458,48,0,0.600924884,8000.0,4,0,1,0,2.0
0,0.913951897,37,0,0.246583742,11415.0,9,0,2,0,0.0
0,0.009640985,90,0,0.079624782,4583.0,16,0,0,0,1.0
0,0.019682924,63,0,0.374805599,4500.0,12,0,2,0,0.0
0,0.050820177,56,0,0.474790817,4660.0,15,0,2,0,3.0
0,0.081002095,71,0,0.136863137,1000.0,5,0,0,0,0.0
0,0.001650325,34,0,0.0,3500.0,4,0,0,0,0.0
0,0.085257104,42,0,1.952896244,3141.0,16,0,2,0,3.0
0,0.040961242,41,0,0.592216582,3545.0,8,0,1,0,2.0
0,0.070899175,79,0,0.002895753,5179.0,3,0,0,0,0.0
0,0.891204453,50,2,0.176695146,5500.0,11,0,0,0,3.0
0,0.073650093,55,0,0.022762227,3250.0,3,0,0,0,0.0
0,0.999940723,43,0,0.378882816,7500.0,8,0,2,0,0.0
0,0.755756106,47,0,0.220772193,31416.0,11,0,3,0,1.0
0,0.0,71,0,1.258300506,1776.0,8,0,2,0,0.0
0,0.245682379,46,0,1.438258387,1400.0,11,0,1,0,0.0
0,0.009831695,78,0,195.0,,6,0,0,0,0.0
0,0.021135064,70,0,0.252622082,8866.0,15,0,2,0,0.0
0,0.866460054,50,3,0.235790319,9957.0,11,0,0,0,3.0
0,0.864386925,55,0,1.578168733,2500.0,10,0,2,0,0.0
0,0.21676312,73,0,0.053208642,3100.0,7,0,0,0,0.0
0,0.390460373,59,0,0.706044376,6534.0,17,0,2,0,3.0
